fecha_hora,temperatura,humedad,presion
2025-04-15 13:12:41.516293,23.8,49.0,1013.25
2025-04-15 13:13:02.654226,23.8,49.3,1013.25
2025-04-15 13:13:08.033993,23.7,49.4,1013.25
2025-04-15 13:13:13.348179,23.7,49.3,1013.25
2025-04-15 15:26:54.805398,23.6,49.8,1013.25
2025-04-15 15:27:00.153989,22.9,55.1,1013.25
2025-04-15 15:27:05.470232,22.9,56.1,1013.25
2025-04-15 15:27:10.906541,22.9,55.1,1013.25
2025-04-15 15:27:16.278298,22.9,54.7,1013.25
2025-04-15 15:27:21.621872,22.9,54.3,1013.25
2025-04-15 15:27:32.195839,22.7,61.3,1013.25
2025-04-15 15:27:37.525882,22.6,64.2,1013.25
2025-04-15 15:27:43.007364,22.4,58.6,1013.25
2025-04-15 15:27:50.532397,22.3,57.0,1013.25
2025-04-15 15:27:56.375642,22.1,56.2,1013.25
2025-04-15 15:28:02.884998,22.0,56.8,1013.25
2025-04-15 15:28:08.221247,21.8,58.5,1013.25
2025-04-15 15:28:13.571772,21.8,59.2,1013.25
2025-04-15 15:28:18.958339,21.7,58.8,1013.25
2025-04-15 15:28:24.474699,21.6,58.6,1013.25
2025-04-15 15:28:29.962728,21.5,59.4,1013.25
2025-04-15 15:28:35.320342,21.5,58.4,1013.25
2025-04-15 15:28:40.919017,21.4,59.2,1013.25
2025-04-15 15:28:46.263138,21.3,59.0,1013.25
2025-04-15 15:28:51.733667,21.3,58.5,1013.25
2025-04-15 15:28:57.357260,21.3,58.3,1013.25
2025-04-15 15:29:02.693964,21.2,58.3,1013.25
2025-04-15 15:29:08.013967,21.1,58.2,1013.25
2025-04-15 15:29:18.656514,21.0,58.4,1013.25
2025-04-15 15:29:34.509811,20.8,58.7,1013.25
2025-04-15 15:29:39.866222,20.8,58.7,1013.25
2025-04-15 15:29:45.485157,20.7,58.9,1013.25
2025-04-15 15:29:50.813748,20.7,59.1,1013.25
2025-04-15 15:30:01.716613,20.6,59.2,1013.25
2025-04-15 15:30:12.297675,20.6,60.8,1013.25
2025-04-15 15:30:17.669577,20.5,62.0,1013.25
2025-04-15 15:30:23.072700,20.5,62.5,1013.25
2025-04-15 15:30:33.827025,20.5,62.6,1013.25
2025-04-15 15:30:39.553877,20.5,61.5,1013.25
2025-04-15 15:30:45.314576,20.5,61.7,1013.25
2025-04-15 15:30:50.645555,20.5,62.6,1013.25
2025-04-15 15:30:56.020292,20.5,62.6,1013.25
2025-04-15 15:31:01.438493,20.5,62.5,1013.25
2025-04-15 15:31:06.783775,20.5,62.4,1013.25
2025-04-15 15:31:12.259163,20.6,62.3,1013.25
2025-04-15 15:31:22.884847,20.6,61.5,1013.25
2025-04-15 15:31:28.245739,20.6,61.4,1013.25
2025-04-15 15:31:34.390654,20.6,60.8,1013.25
2025-04-15 15:31:39.747678,20.6,60.3,1013.25
2025-04-15 15:31:45.195007,20.6,60.2,1013.25
2025-04-15 15:31:50.521978,20.6,60.2,1013.25
2025-04-15 15:31:55.891753,20.5,60.6,1013.25
2025-04-15 15:32:01.211058,20.5,60.5,1013.25
2025-04-15 15:32:06.583844,20.5,60.4,1013.25
2025-04-15 15:32:11.923880,20.5,60.4,1013.25
2025-04-15 15:32:17.250101,20.4,60.4,1013.25
2025-04-15 15:32:22.599991,20.4,60.5,1013.25
2025-04-15 15:32:27.943411,20.4,60.4,1013.25
2025-04-15 15:32:33.291230,20.4,60.6,1013.25
2025-04-15 15:32:38.892667,20.4,60.6,1013.25
2025-04-15 15:32:44.250797,20.3,60.5,1013.25
2025-04-15 15:32:49.794655,20.3,60.6,1013.25
2025-04-15 15:32:55.165300,20.3,60.8,1013.25
2025-04-15 15:33:00.511856,20.3,60.8,1013.25
2025-04-15 15:33:05.860117,20.3,60.7,1013.25
2025-04-15 15:33:11.216333,20.3,60.6,1013.25
2025-04-15 15:33:17.087278,20.3,60.7,1013.25
2025-04-15 15:33:22.503747,20.2,60.7,1013.25
2025-04-15 15:33:33.207204,20.2,60.9,1013.25
2025-04-15 15:33:38.774422,20.2,60.9,1013.25
2025-04-15 15:33:49.581617,20.2,60.8,1013.25
2025-04-15 15:33:54.934970,20.2,60.8,1013.25
2025-04-15 15:34:00.289497,20.2,61.0,1013.25
2025-04-15 15:34:05.722300,20.2,61.0,1013.25
2025-04-15 15:34:11.246125,20.1,61.0,1013.25
2025-04-15 15:34:16.683255,20.2,61.1,1013.25
2025-04-15 15:34:22.024214,20.1,61.2,1013.25
2025-04-15 15:34:27.369857,20.1,61.3,1013.25
2025-04-15 15:34:32.757558,20.1,61.3,1013.25
2025-04-15 15:34:38.201251,20.1,61.3,1013.25
2025-04-15 15:34:43.804237,20.1,61.2,1013.25
2025-04-15 15:34:49.234605,20.1,61.2,1013.25
2025-04-15 15:34:59.871311,20.1,61.9,1013.25
2025-04-15 15:35:05.327828,20.1,61.5,1013.25
2025-04-15 15:35:10.959048,20.1,61.5,1013.25
2025-04-15 15:35:16.311361,20.0,61.5,1013.25
2025-04-15 15:35:21.741827,20.1,61.4,1013.25
2025-04-15 15:35:27.259340,20.0,61.4,1013.25
2025-04-15 15:35:32.630546,20.0,61.3,1013.25
2025-04-15 15:35:38.171493,20.0,61.2,1013.25
2025-04-15 15:35:43.615751,20.0,61.3,1013.25
2025-04-15 15:35:49.322960,19.9,61.3,1013.25
2025-04-15 15:35:55.869517,19.9,61.4,1013.25
2025-04-15 15:36:02.670224,19.9,61.6,1013.25
2025-04-15 15:39:40.751852,19.9,64.3,1013.25
2025-04-15 15:39:46.203355,19.5,64.2,1013.25
2025-04-15 15:39:51.530160,19.6,64.2,1013.25
2025-04-15 15:39:58.037026,19.6,64.4,1013.25
2025-04-15 15:40:03.376971,19.6,64.1,1013.25
2025-04-15 15:40:08.724534,19.6,63.9,1013.25
2025-04-15 15:40:14.038797,19.6,63.8,1013.25
2025-04-15 15:40:19.342073,19.6,64.0,1013.25
2025-04-15 15:40:29.962327,19.6,63.8,1013.25
2025-04-15 15:40:35.277210,19.6,63.7,1013.25
2025-04-15 15:40:40.664575,19.6,63.6,1013.25
2025-04-15 15:40:45.997276,19.6,63.6,1013.25
2025-04-15 15:40:51.349157,19.6,63.6,1013.25
2025-04-15 15:40:56.661407,19.6,63.5,1013.25
2025-04-15 15:41:01.995510,19.6,63.5,1013.25
2025-04-15 15:41:07.305710,19.6,63.3,1013.25
2025-04-15 15:41:18.007710,19.7,63.7,1013.25
2025-04-15 15:41:23.350368,19.6,63.6,1013.25
2025-04-15 15:41:28.820612,19.6,64.1,1013.25
2025-04-15 15:41:40.335359,19.6,64.0,1013.25
2025-04-15 15:41:50.942870,19.7,65.2,1013.25
2025-04-15 15:41:58.140684,19.7,65.6,1013.25
2025-04-15 15:42:08.706838,19.8,65.0,1013.25
2025-04-15 15:42:14.046342,19.8,64.6,1013.25
2025-04-15 15:42:19.390521,19.8,64.2,1013.25
2025-04-15 15:42:35.238538,19.9,64.0,1013.25
2025-04-15 15:42:40.572436,19.9,63.5,1013.25
2025-04-15 15:42:45.894377,19.9,63.1,1013.25
2025-04-15 15:42:51.463410,19.9,63.0,1013.25
2025-04-15 15:42:56.829400,19.9,62.7,1013.25
2025-04-15 15:43:02.185046,19.9,62.6,1013.25
2025-04-15 15:43:07.644443,19.9,62.6,1013.25
2025-04-15 15:43:13.076868,19.9,62.6,1013.25
2025-04-15 15:43:18.790746,19.9,62.6,1013.25
2025-04-15 15:43:24.196841,19.9,62.8,1013.25
2025-04-15 15:43:29.534202,19.9,62.8,1013.25
2025-04-15 15:43:34.906505,19.9,62.7,1013.25
2025-04-15 15:43:40.224922,19.9,62.9,1013.25
2025-04-15 15:43:45.539694,19.9,63.3,1013.25
2025-04-15 15:43:50.864208,19.9,64.0,1013.25
2025-04-15 15:43:56.226753,19.9,64.1,1013.25
2025-04-15 15:44:01.557620,19.9,63.4,1013.25
2025-04-15 15:44:06.941086,19.9,63.5,1013.25
2025-04-15 15:44:17.630442,19.9,63.4,1013.25
2025-04-15 15:44:23.014110,19.9,63.5,1013.25
2025-04-15 15:44:28.490298,19.8,63.6,1013.25
2025-04-15 15:44:33.822560,19.9,63.6,1013.25
2025-04-15 15:44:39.442399,19.9,63.4,1013.25
2025-04-15 15:44:44.740377,19.9,63.5,1013.25
2025-04-15 15:45:00.723495,19.9,63.1,1013.25
2025-04-15 15:45:06.066359,19.9,63.1,1013.25
2025-04-15 15:45:13.330141,19.9,62.9,1013.25
2025-04-15 15:45:38.466550,19.9,63.1,1013.25
2025-04-15 15:45:49.604555,19.8,63.3,1013.25
2025-04-15 15:45:56.604215,19.7,63.0,1013.25
2025-04-15 15:46:17.766015,19.6,64.5,1013.25
2025-04-15 15:46:23.107639,19.6,63.9,1013.25
2025-04-15 15:46:28.441445,19.6,63.5,1013.25
2025-04-15 15:46:34.233330,19.6,63.4,1013.25
2025-04-15 15:46:39.593819,19.6,63.8,1013.25
2025-04-15 15:46:45.145185,19.6,63.5,1013.25
2025-04-15 15:46:55.769735,19.6,63.7,1013.25
2025-04-15 15:47:06.856095,19.6,63.5,1013.25
2025-04-15 15:47:15.651058,19.5,63.7,1013.25
2025-04-15 15:47:21.090920,19.5,64.0,1013.25
2025-04-15 15:47:28.724448,19.5,64.5,1013.25
2025-04-15 15:47:34.599817,19.5,64.1,1013.25
2025-04-15 15:47:40.998474,19.5,64.1,1013.25
2025-04-15 15:47:46.400223,19.4,64.1,1013.25
2025-04-15 15:47:52.425430,19.4,64.2,1013.25
2025-04-15 15:48:19.066267,19.4,65.0,1013.25
2025-04-15 15:48:36.483778,19.4,64.8,1013.25
2025-04-15 15:48:41.836231,19.4,64.8,1013.25
2025-04-15 15:48:52.512841,19.4,64.6,1013.25
2025-04-15 15:49:01.257533,19.4,64.5,1013.25
2025-04-15 15:49:42.764478,19.4,64.4,1013.25
2025-04-15 15:49:48.477111,19.4,64.4,1013.25
2025-04-15 15:49:56.101598,19.4,64.3,1013.25
2025-04-15 15:50:33.004295,19.5,64.0,1013.25
2025-04-15 15:51:02.910073,19.5,64.6,1013.25
2025-04-15 15:51:08.290366,19.8,63.6,1013.25
2025-04-15 15:51:13.698448,19.9,63.9,1013.25
2025-04-15 15:51:24.233708,19.9,63.4,1013.25
2025-04-15 15:51:37.269683,20.0,62.7,1013.25
2025-04-15 15:51:43.671472,20.1,62.6,1013.25
2025-04-15 15:51:50.624975,20.1,62.6,1013.25
2025-04-15 15:51:57.078026,20.2,62.4,1013.25
2025-04-15 15:52:02.699429,20.2,62.3,1013.25
2025-04-15 15:52:17.465501,20.2,62.4,1013.25
2025-04-15 15:52:35.211464,20.3,63.1,1013.25
2025-04-15 15:52:49.874320,20.4,62.3,1013.25
2025-04-15 15:53:06.660433,20.4,62.0,1013.25
2025-04-15 15:53:12.830167,20.4,61.5,1013.25
2025-04-15 15:53:30.494223,20.4,61.4,1013.25
2025-04-15 15:53:47.408039,20.3,61.5,1013.25
2025-04-15 15:54:04.312428,20.2,61.7,1013.25
2025-04-15 15:54:13.906732,20.2,61.8,1013.25
2025-04-15 15:54:56.543270,20.2,61.9,1013.25
2025-04-15 15:55:03.326051,20.2,62.1,1013.25
2025-04-15 15:55:44.893142,20.2,62.1,1013.25
2025-04-15 15:55:50.702217,20.2,62.5,1013.25
2025-04-15 15:55:57.042063,20.2,62.6,1013.25
2025-04-15 15:56:04.290455,20.2,62.7,1013.25
2025-04-15 15:56:09.759901,20.2,62.6,1013.25
2025-04-15 15:56:15.144710,20.2,62.6,1013.25
2025-04-15 15:56:21.375491,20.3,62.5,1013.25
2025-04-15 15:56:26.691014,20.3,62.6,1013.25
2025-04-15 15:56:32.092014,20.3,62.6,1013.25
2025-04-15 15:56:37.426950,20.3,62.4,1013.25
2025-04-15 15:56:42.788743,20.3,62.4,1013.25
2025-04-15 15:56:48.182648,20.3,62.5,1013.25
2025-04-15 15:56:53.544997,20.3,62.4,1013.25
2025-04-15 15:57:00.252399,20.3,62.2,1013.25
2025-04-15 15:57:11.045179,20.3,62.1,1013.25
2025-04-15 15:57:16.382212,20.3,62.0,1013.25
2025-04-15 15:57:21.722005,20.4,62.1,1013.25
2025-04-15 15:57:27.379123,20.4,62.0,1013.25
2025-04-15 15:57:32.733032,20.4,61.9,1013.25
2025-04-15 15:57:38.079760,20.4,61.9,1013.25
2025-04-15 15:57:43.482580,20.4,61.8,1013.25
2025-04-15 15:57:49.419326,20.4,61.7,1013.25
2025-04-15 15:57:55.176192,20.4,61.7,1013.25
2025-04-15 15:58:00.547009,20.4,61.8,1013.25
2025-04-15 15:58:11.350726,20.4,61.8,1013.25
2025-04-15 15:58:16.689404,20.4,61.8,1013.25
2025-04-15 15:58:22.035658,20.4,61.8,1013.25
2025-04-15 15:58:27.411549,20.4,61.8,1013.25
2025-04-15 15:58:32.821649,20.4,61.9,1013.25
2025-04-15 15:58:38.264664,20.3,61.9,1013.25
2025-04-15 15:58:44.069195,20.3,61.9,1013.25
2025-04-15 15:58:50.546760,20.3,62.0,1013.25
2025-04-15 15:58:58.280504,20.3,62.1,1013.25
2025-04-15 15:59:03.692336,20.3,62.1,1013.25
2025-04-15 15:59:09.050518,20.2,62.2,1013.25
2025-04-15 15:59:14.423800,20.2,62.2,1013.25
2025-04-15 15:59:25.098953,20.2,62.3,1013.25
2025-04-15 15:59:30.581155,20.2,62.3,1013.25
2025-04-15 15:59:36.097500,20.2,62.3,1013.25
2025-04-15 15:59:41.455031,20.2,62.3,1013.25
2025-04-15 15:59:46.806162,20.2,62.3,1013.25
2025-04-15 15:59:52.488102,20.2,62.4,1013.25
2025-04-15 15:59:58.002745,20.2,62.3,1013.25
2025-04-15 16:00:03.420005,20.2,62.4,1013.25
2025-04-15 16:00:08.768737,20.2,62.4,1013.25
2025-04-15 16:00:14.300535,20.2,62.4,1013.25
2025-04-15 16:00:26.037580,20.1,62.5,1013.25
2025-04-15 16:00:36.966200,20.1,62.6,1013.25
2025-04-15 16:00:42.334167,20.1,62.6,1013.25
2025-04-15 16:00:47.724446,20.1,62.6,1013.25
2025-04-15 16:00:53.038197,20.1,62.6,1013.25
2025-04-15 16:00:58.874234,20.1,62.6,1013.25
2025-04-15 16:01:04.204688,20.1,62.6,1013.25
2025-04-15 16:01:09.535192,20.1,62.6,1013.25
2025-04-15 16:01:14.879242,20.2,62.6,1013.25
2025-04-15 16:01:20.301358,20.2,62.6,1013.25
2025-04-15 16:01:25.727417,20.2,62.5,1013.25
2025-04-15 16:01:31.062024,20.3,62.4,1013.25
2025-04-15 16:01:37.612401,20.3,62.3,1013.25
2025-04-15 16:01:45.025332,20.3,62.3,1013.25
2025-04-15 16:01:54.655589,20.4,62.2,1013.25
2025-04-15 16:02:00.565617,20.4,62.0,1013.25
2025-04-15 16:02:09.933130,20.5,61.9,1013.25
2025-04-15 16:02:15.999664,20.6,61.7,1013.25
2025-04-15 16:08:54.755563,21.8,58.6,1013.25
2025-04-15 16:09:38.626610,21.6,58.9,1013.25
2025-04-15 16:11:26.912909,21.4,59.2,1013.25
2025-04-15 16:13:53.118247,20.5,61.7,1013.25
2025-04-15 16:14:21.261316,20.5,61.7,1013.25
2025-04-15 16:14:58.342156,20.7,61.5,1013.25
2025-04-15 16:15:49.683294,20.9,61.3,1013.25
2025-04-15 16:16:22.110229,21.2,62.0,1013.25
2025-04-15 16:16:27.484424,21.4,60.3,1013.25
2025-04-15 16:16:32.822075,21.4,60.3,1013.25
2025-04-15 16:16:38.146271,21.4,60.2,1013.25
2025-04-15 16:16:43.582176,21.4,60.1,1013.25
2025-04-15 16:16:54.252308,21.4,59.8,1013.25
2025-04-15 16:16:59.591733,21.4,59.8,1013.25
2025-04-15 16:17:14.593888,21.4,59.9,1013.25
2025-04-15 16:17:35.101999,21.4,60.2,1013.25
2025-04-15 16:17:59.427073,21.4,61.3,1013.25
2025-04-15 16:18:56.237749,21.5,60.6,1013.25
2025-04-15 16:19:30.601592,21.5,60.4,1013.25
2025-04-15 16:20:09.323300,21.5,60.3,1013.25
2025-04-15 16:25:33.382322,22.4,58.4,1013.25
2025-04-15 16:25:39.353177,22.4,60.7,1013.25
2025-04-15 16:25:57.452486,22.3,59.6,1013.25
2025-04-15 16:26:03.791240,22.3,58.9,1013.25
2025-04-15 16:26:09.118765,22.2,58.2,1013.25
2025-04-15 16:26:14.994232,22.2,58.2,1013.25
2025-04-15 16:26:20.318214,22.2,58.8,1013.25
2025-04-15 16:26:25.679775,22.1,59.2,1013.25
2025-04-15 16:26:30.994274,22.1,59.7,1013.25
2025-04-15 16:26:36.318237,22.0,59.8,1013.25
2025-04-15 16:26:41.669329,22.0,59.8,1013.25
2025-04-15 16:26:46.969096,22.0,59.4,1013.25
2025-04-15 16:26:52.282658,22.0,59.5,1013.25
2025-04-15 16:26:57.599133,21.9,59.5,1013.25
2025-04-15 16:27:03.083372,21.9,60.0,1013.25
2025-04-15 16:27:08.538945,21.9,60.2,1013.25
2025-04-15 16:27:13.841958,21.9,60.6,1013.25
2025-04-15 16:27:19.152106,21.8,60.3,1013.25
2025-04-15 16:27:24.778181,21.8,60.7,1013.25
2025-04-15 16:27:30.455382,21.8,61.6,1013.25
2025-04-15 16:27:35.794404,21.8,60.8,1013.25
2025-04-15 16:27:41.116113,21.8,60.0,1013.25
2025-04-15 16:27:46.423327,21.8,59.8,1013.25
2025-04-15 16:27:51.760647,21.8,59.7,1013.25
2025-04-15 16:27:57.074789,21.7,59.9,1013.25
2025-04-15 16:28:02.391722,21.7,60.0,1013.25
2025-04-15 16:28:13.009330,21.7,60.4,1013.25
2025-04-15 16:28:18.353869,21.6,60.7,1013.25
2025-04-15 16:28:23.701037,21.6,61.3,1013.25
2025-04-15 16:28:29.250911,21.6,61.6,1013.25
2025-04-15 16:28:34.551353,21.6,60.8,1013.25
2025-04-15 16:28:39.861823,21.6,60.6,1013.25
2025-04-15 16:28:45.221996,21.6,60.9,1013.25
2025-04-15 16:28:50.522905,21.6,60.7,1013.25
2025-04-15 16:29:01.119068,21.5,61.1,1013.25
2025-04-15 16:29:06.466219,21.5,61.6,1013.25
2025-04-15 16:29:11.789123,21.5,61.7,1013.25
2025-04-15 16:29:17.113749,21.5,61.2,1013.25
2025-04-15 16:29:22.437526,21.5,61.8,1013.25
2025-04-15 16:29:27.753332,21.5,61.8,1013.25
2025-04-15 16:29:33.075067,21.5,61.9,1013.25
2025-04-15 16:29:38.389792,21.5,61.8,1013.25
2025-04-15 16:29:43.682975,21.5,61.4,1013.25
2025-04-15 16:29:48.986484,21.5,61.5,1013.25
2025-04-15 16:29:54.288415,21.5,62.4,1013.25
2025-04-15 16:29:59.583449,21.4,62.3,1013.25
2025-04-15 16:30:10.145854,21.5,61.7,1013.25
2025-04-15 16:30:15.543260,21.5,61.4,1013.25
2025-04-15 16:30:20.850450,21.5,61.1,1013.25
2025-04-15 16:30:26.337342,21.5,62.0,1013.25
2025-04-15 16:30:31.692937,21.5,61.8,1013.25
2025-04-15 16:30:37.026114,21.5,61.9,1013.25
2025-04-15 16:30:42.336855,21.5,62.0,1013.25
2025-04-15 16:30:47.641830,21.6,62.7,1013.25
2025-04-15 16:30:52.955104,21.6,62.0,1013.25
2025-04-15 16:30:58.296840,21.6,61.8,1013.25
2025-04-15 16:31:08.940928,21.6,62.1,1013.25
2025-04-15 16:31:14.245083,21.7,61.8,1013.25
2025-04-15 16:31:19.583345,21.7,61.9,1013.25
2025-04-15 16:31:35.461093,21.8,61.6,1013.25
2025-04-15 16:31:46.039219,21.8,61.6,1013.25
2025-04-15 16:31:51.460949,21.8,61.0,1013.25
2025-04-15 16:31:56.782082,21.8,60.7,1013.25
2025-04-15 16:32:02.084032,21.8,60.4,1013.25
2025-04-15 16:32:07.431829,21.8,60.3,1013.25
2025-04-15 16:32:12.754919,21.8,60.6,1013.25
2025-04-15 16:32:23.326194,21.7,60.6,1013.25
2025-04-15 16:32:30.921856,21.7,61.0,1013.25
2025-04-15 16:32:36.258866,21.7,61.6,1013.25
2025-04-15 16:32:41.596606,21.6,61.5,1013.25
2025-04-15 16:32:52.166102,21.6,61.3,1013.25
2025-04-15 16:32:57.466695,21.6,61.0,1013.25
2025-04-15 16:33:02.765212,21.6,61.2,1013.25
2025-04-15 16:33:13.329718,21.5,61.1,1013.25
2025-04-15 16:33:18.681583,21.5,60.9,1013.25
2025-04-15 16:33:29.288501,21.5,61.2,1013.25
2025-04-15 16:33:34.628156,21.4,61.2,1013.25
2025-04-15 16:33:40.159325,21.4,60.9,1013.25
2025-04-15 16:33:45.636124,21.4,60.9,1013.25
2025-04-15 16:33:51.076539,21.4,61.0,1013.25
2025-04-15 16:33:56.504341,21.3,61.4,1013.25
2025-04-15 16:34:01.998555,21.3,61.8,1013.25
2025-04-15 16:34:12.600909,21.3,63.1,1013.25
2025-04-15 16:34:18.213617,21.3,62.8,1013.25
2025-04-15 16:34:23.642340,21.3,62.6,1013.25
2025-04-15 16:34:29.061903,21.3,62.5,1013.25
2025-04-15 16:34:34.362513,21.3,62.3,1013.25
2025-04-15 16:34:39.746073,21.3,62.4,1013.25
2025-04-15 16:34:50.361080,21.2,62.1,1013.25
2025-04-15 16:35:11.744907,21.2,62.2,1013.25
2025-04-15 16:35:17.186950,21.2,62.2,1013.25
2025-04-15 16:35:22.515896,21.2,62.2,1013.25
2025-04-15 16:35:27.936007,21.1,62.3,1013.25
2025-04-15 16:35:33.259178,21.1,62.4,1013.25
2025-04-15 16:35:38.663968,21.1,62.1,1013.25
2025-04-15 16:35:49.242170,21.0,62.6,1013.25
2025-04-15 16:35:54.580713,21.0,63.1,1013.25
2025-04-15 16:36:00.081470,21.0,63.6,1013.25
2025-04-15 16:36:10.673945,21.0,63.2,1013.25
2025-04-15 16:36:16.014032,21.0,62.9,1013.25
2025-04-15 16:36:23.256149,21.1,62.6,1013.25
2025-04-15 16:36:31.527117,21.1,62.8,1013.25
2025-04-15 16:36:36.837431,21.0,63.4,1013.25
2025-04-15 16:36:43.124681,21.0,62.9,1013.25
2025-04-15 16:36:49.234852,21.0,62.9,1013.25
2025-04-15 16:36:54.543424,21.0,62.8,1013.25
2025-04-15 16:37:02.134210,21.0,62.7,1013.25
2025-04-15 16:37:16.131047,21.0,62.7,1013.25
2025-04-15 16:37:33.325312,20.9,63.7,1013.25
2025-04-15 16:37:38.686450,20.9,64.2,1013.25
2025-04-15 16:37:44.026353,20.9,63.9,1013.25
2025-04-15 16:37:49.386216,20.9,63.6,1013.25
2025-04-15 16:38:00.378124,21.0,63.4,1013.25
2025-04-15 16:38:05.706959,21.0,63.4,1013.25
2025-04-15 16:38:11.043088,21.0,63.2,1013.25
2025-04-15 16:38:16.369219,21.0,63.3,1013.25
2025-04-15 16:38:21.678319,21.0,63.5,1013.25
2025-04-15 16:38:27.040322,21.0,64.2,1013.25
2025-04-15 16:38:32.355721,21.0,64.3,1013.25
2025-04-15 16:38:37.682376,21.0,63.6,1013.25
2025-04-15 16:38:43.092336,21.0,63.2,1013.25
2025-04-15 16:38:48.449123,21.0,63.1,1013.25
2025-04-15 16:38:59.219361,21.0,62.8,1013.25
2025-04-15 16:39:04.557459,21.0,62.8,1013.25
2025-04-15 16:39:10.002777,21.0,62.7,1013.25
2025-04-15 16:39:15.371347,21.0,62.8,1013.25
2025-04-15 16:39:20.694709,21.0,62.9,1013.25
2025-04-15 16:39:26.031319,21.0,63.1,1013.25
2025-04-15 16:39:31.451655,21.0,62.9,1013.25
2025-04-15 16:39:42.062118,21.0,64.3,1013.25
2025-04-15 16:39:47.402619,21.0,64.6,1013.25
2025-04-15 16:39:52.982266,21.0,64.4,1013.25
2025-04-15 16:39:58.320779,21.0,64.2,1013.25
2025-04-15 16:40:03.651322,21.0,64.0,1013.25
2025-04-15 16:40:09.000573,21.0,63.7,1013.25
2025-04-15 16:40:19.602940,21.0,63.5,1013.25
2025-04-15 16:40:25.149469,21.0,63.3,1013.25
2025-04-15 16:40:30.542181,21.0,63.2,1013.25
2025-04-15 16:40:41.363417,21.0,63.4,1013.25
2025-04-15 16:40:46.821491,21.0,63.5,1013.25
2025-04-15 16:40:52.238981,21.0,63.2,1013.25
2025-04-15 16:40:57.582466,21.0,63.1,1013.25
2025-04-15 16:41:03.029533,21.0,63.2,1013.25
2025-04-15 16:41:08.340425,21.0,63.3,1013.25
2025-04-15 16:41:18.977634,21.0,64.0,1013.25
2025-04-15 16:41:24.492694,21.0,63.7,1013.25
2025-04-15 16:41:30.230034,21.0,63.4,1013.25
2025-04-15 16:41:41.965937,21.0,63.8,1013.25
2025-04-15 16:41:53.317882,21.0,63.7,1013.25
2025-04-15 16:42:18.193087,21.0,63.8,1013.25
2025-04-15 16:42:27.625747,21.0,63.8,1013.25
2025-04-15 16:42:38.581228,21.0,64.7,1013.25
2025-04-15 16:42:47.184457,21.1,64.1,1013.25
2025-04-15 16:42:53.373350,21.1,64.1,1013.25
2025-04-15 16:42:59.004795,21.1,64.5,1013.25
2025-04-15 16:43:05.021474,21.1,64.0,1013.25
2025-04-15 16:43:16.410655,21.1,64.0,1013.25
2025-04-15 16:43:22.012848,21.2,63.9,1013.25
2025-04-15 16:43:38.165555,21.2,63.7,1013.25
2025-04-15 16:43:43.547856,21.2,63.4,1013.25
2025-04-15 16:43:48.866733,21.2,63.1,1013.25
2025-04-15 16:43:54.182297,21.2,63.0,1013.25
2025-04-15 16:43:59.565443,21.1,63.0,1013.25
2025-04-15 16:44:04.980733,21.1,63.2,1013.25
2025-04-15 16:44:10.389351,21.1,63.6,1013.25
2025-04-15 16:44:15.726346,21.1,63.3,1013.25
2025-04-15 16:44:21.172180,21.1,63.3,1013.25
2025-04-15 16:44:26.565508,21.1,63.3,1013.25
2025-04-15 16:44:31.902375,21.1,64.6,1013.25
2025-04-15 16:44:37.215474,21.1,64.3,1013.25
2025-04-15 16:44:42.542456,21.1,64.1,1013.25
2025-04-15 16:44:48.185618,21.1,64.0,1013.25
2025-04-15 16:44:53.502194,21.1,64.2,1013.25
2025-04-15 16:44:58.944680,21.1,64.0,1013.25
2025-04-15 16:45:04.285627,21.1,63.9,1013.25
2025-04-15 16:45:09.594247,21.1,64.1,1013.25
2025-04-15 16:45:14.908263,21.1,64.0,1013.25
2025-04-15 16:45:25.482826,21.1,64.0,1013.25
2025-04-15 16:45:30.784329,21.1,64.9,1013.25
2025-04-15 16:45:41.366019,21.1,64.9,1013.25
2025-04-15 16:45:46.717367,21.2,65.0,1013.25
2025-04-15 16:45:52.054549,21.2,64.3,1013.25
2025-04-15 16:45:57.467831,21.2,64.2,1013.25
2025-04-15 16:46:02.828399,21.2,63.9,1013.25
2025-04-15 16:46:08.144383,21.2,63.7,1013.25
2025-04-15 16:46:15.733258,21.2,63.5,1013.25
2025-04-15 16:46:21.080407,21.2,63.5,1013.25
2025-04-15 16:46:31.791387,21.2,64.3,1013.25
2025-04-15 16:46:37.156027,21.2,65.3,1013.25
2025-04-15 16:46:42.486716,21.2,64.6,1013.25
2025-04-15 16:46:47.785067,21.2,63.9,1013.25
2025-04-15 16:46:53.115658,21.2,63.7,1013.25
2025-04-15 16:46:58.518602,21.2,63.5,1013.25
2025-04-15 16:47:03.856149,21.2,63.8,1013.25
2025-04-15 16:47:09.169947,21.2,63.5,1013.25
2025-04-15 16:47:14.498095,21.2,63.6,1013.25
2025-04-15 16:47:19.943417,21.2,66.1,1013.25
2025-04-15 16:47:25.456883,21.1,64.8,1013.25
2025-04-15 16:47:36.036139,21.1,64.1,1013.25
2025-04-15 16:50:06.690667,21.2,64.5,1013.25
2025-04-15 16:50:17.268310,21.2,65.7,1013.25
2025-04-15 16:50:22.627263,21.2,65.3,1013.25
2025-04-15 16:50:28.032607,21.2,64.5,1013.25
2025-04-15 16:50:38.619722,21.2,65.0,1013.25
2025-04-15 16:50:43.934524,21.2,64.6,1013.25
